train_loss,epoch,step
0.01159585453569889,5,7749
0.005393393337726593,5,7799
0.008690491318702698,5,7849
0.016807489097118378,5,7899
0.0726148709654808,5,7949
0.013497174717485905,5,7999
0.15429045259952545,5,8049
0.16011619567871094,5,8099
0.020074013620615005,5,8149
0.0002902885898947716,5,8199
0.26607802510261536,5,8249
0.006370846647769213,5,8299
0.025899261236190796,5,8349
0.0005655646091327071,5,8399
0.0005304195219650865,5,8449
0.03545885905623436,5,8499
0.20825234055519104,5,8549
0.008609483949840069,5,8599
0.012348901480436325,5,8649
0.04020005464553833,5,8699
0.002773763844743371,5,8749
0.010583706200122833,5,8799
0.00918776635080576,5,8849
0.026380084455013275,5,8899
0.03334822878241539,5,8949
0.024674832820892334,5,8999
0.005272263661026955,6,9049
0.06350068002939224,6,9099
0.004438917618244886,6,9149
0.010578702203929424,6,9199
0.002504193689674139,6,9249
0.013200471177697182,6,9299
0.16694854199886322,6,9349
0.00525964330881834,6,9399
0.0006147377425804734,6,9449
0.022388504818081856,6,9499
0.0005546981701627374,6,9549
0.05663907527923584,6,9599
0.02105080522596836,6,9649
0.007418368943035603,6,9699
0.09774700552225113,6,9749
0.019599758088588715,6,9799
0.027174390852451324,6,9849
0.01124265044927597,6,9899
0.07183613628149033,6,9949
0.018754271790385246,6,9999
0.019254382699728012,6,10049
0.07756847888231277,6,10099
0.012715228833258152,6,10149
0.09639474749565125,6,10199
0.00501843960955739,6,10249
0.013481679372489452,6,10299
0.049034230411052704,6,10349
0.06475511938333511,6,10399
0.07524268329143524,6,10449
0.004585085902363062,6,10499
0.0007800048915669322,7,10549
0.002316718688234687,7,10599
0.009170493111014366,7,10649
0.0008479123935103416,7,10699
0.14644011855125427,7,10749
0.001401841058395803,7,10799
0.00017857413331512362,7,10849
0.0046180235221982,7,10899
0.022147197276353836,7,10949
0.008823725394904613,7,10999
0.04151855781674385,7,11049
0.0007087317062541842,7,11099
0.039892565459012985,7,11149
0.0015932171372696757,7,11199
0.08871335536241531,7,11249
0.22976550459861755,7,11299
0.021561214700341225,7,11349
0.0018425562884658575,7,11399
0.025662865489721298,7,11449
0.004367397166788578,7,11499
0.0409330278635025,7,11549
0.0018304298864677548,7,11599
0.00013554151519201696,7,11649
0.0012054505059495568,7,11699
0.026508284732699394,7,11749
0.10608749836683273,7,11799
0.046229664236307144,7,11849
0.179083451628685,7,11899
0.02053619734942913,7,11949
0.008503913879394531,7,11999
0.13546383380889893,8,12049
0.0027790747117251158,8,12099
0.0008792978478595614,8,12149
0.009354053996503353,8,12199
0.13719187676906586,8,12249
0.0004523052484728396,8,12299
0.018202736973762512,8,12349
0.003314465982839465,8,12399
9.923497418640181e-05,8,12449
0.0010579692898318172,8,12499
0.004276730585843325,8,12549
0.015687277540564537,8,12599
0.00874470453709364,8,12649
0.005970456171780825,8,12699
0.037833888083696365,8,12749
0.007218930404633284,8,12799
0.007858817465603352,8,12849
0.000573383120354265,8,12899
0.007096694782376289,8,12949
0.029849518090486526,8,12999
0.006993995048105717,8,13049
0.06049717962741852,8,13099
0.0022827526554465294,8,13149
0.0034813855309039354,8,13199
4.037471444462426e-05,8,13249
0.0009949522791430354,8,13299
0.282076895236969,8,13349
0.0027609432581812143,8,13399
0.0014964720467105508,8,13449
0.0022623715922236443,8,13499
0.003185862209647894,9,13549
7.891638233559206e-05,9,13599
0.003752310760319233,9,13649
0.0023355772718787193,9,13699
0.0055174315348267555,9,13749
0.02790726348757744,9,13799
0.01446967851370573,9,13849
0.000381121615646407,9,13899
0.0005671875551342964,9,13949
0.0006221639923751354,9,13999
0.004581073764711618,9,14049
0.0036079902201890945,9,14099
0.0038958501536399126,9,14149
0.0010175040224567056,9,14199
0.023153360933065414,9,14249
0.0076886434108018875,9,14299
0.001055823639035225,9,14349
0.006956935860216618,9,14399
0.040660932660102844,9,14449
0.0006285334238782525,9,14499
0.02185087651014328,9,14549
2.8965820092707872e-05,9,14599
0.12241598218679428,9,14649
0.00966927781701088,9,14699
0.002211039187386632,9,14749
0.023310888558626175,9,14799
0.0013563605025410652,9,14849
0.0008593222009949386,9,14899
0.0058390418998897076,9,14949
0.0027868349570780993,9,14999
0.006129271816462278,10,15049
0.06700820475816727,10,15099
0.009887929074466228,10,15149
0.00453778263181448,10,15199
0.0029590215999633074,10,15249
0.03270122781395912,10,15299
0.00023513265477959067,10,15349
0.00027552645769901574,10,15399
0.030826041474938393,10,15449
0.0002071730705210939,10,15499
0.003032833570614457,10,15549
0.11566261202096939,10,15599
0.020893095061182976,10,15649
0.0004979307996109128,10,15699
0.0398268848657608,10,15749
0.014807392843067646,10,15799
0.00023641518782824278,10,15849
0.005303322337567806,10,15899
0.003174847224727273,10,15949
0.011783321388065815,10,15999
0.0016662622801959515,10,16049
0.004153938964009285,10,16099
0.019798245280981064,10,16149
0.007780858781188726,10,16199
0.31774070858955383,10,16249
0.009674563072621822,10,16299
0.006071113049983978,10,16349
0.02027026377618313,10,16399
0.0108877532184124,10,16449
0.0023537385277450085,10,16499
0.0005436571664176881,11,16549
0.04833424091339111,11,16599
0.031212346628308296,11,16649
0.053659599274396896,11,16699
0.002300832886248827,11,16749
0.0034792525693774223,11,16799
0.00018389384786132723,11,16849
0.0014853905886411667,11,16899
0.04181494191288948,11,16949
0.009593673050403595,11,16999
0.000122641067719087,11,17049
0.00269495090469718,11,17099
0.002443951088935137,11,17149
0.049068450927734375,11,17199
0.0032001996878534555,11,17249
0.03270899876952171,11,17299
0.00013958400813862681,11,17349
0.0643068253993988,11,17399
0.060125771909952164,11,17449
0.0013973814202472568,11,17499
0.0021037899423390627,11,17549
0.0006922271568328142,11,17599
0.00016711046919226646,11,17649
0.007837718352675438,11,17699
0.00010809315426740795,11,17749
7.953356544021517e-05,11,17799
0.002140871249139309,11,17849
0.00012819573748856783,11,17899
0.1709098070859909,11,17949
0.01074297446757555,11,17999
0.00769907096400857,12,18049
0.0004057419137097895,12,18099
0.1337522268295288,12,18149
0.0030652571003884077,12,18199
0.00018817144155036658,12,18249
0.00449293153360486,12,18299
0.0076122102327644825,12,18349
0.006002282723784447,12,18399
1.1715210348484106e-05,12,18449
0.00011571886716410518,12,18499
0.0032456950284540653,12,18549
0.0001866651582531631,12,18599
0.0031805746257305145,12,18649
0.027017829939723015,12,18699
0.00890448596328497,12,18749
0.0007889295229688287,12,18799
0.0011784267844632268,12,18849
0.002203472889959812,12,18899
0.0002592837845440954,12,18949
0.00018996390281245112,12,18999
0.1473042219877243,12,19049
0.000572875898797065,12,19099
0.0027414807118475437,12,19149
0.0089679891243577,12,19199
0.05503568425774574,12,19249
0.0007476781029254198,12,19299
0.01722906157374382,12,19349
0.000574309378862381,12,19399
0.005860034376382828,12,19449
0.08203853666782379,12,19499
0.000974683731328696,13,19549
0.009545853361487389,13,19599
4.8912406782619655e-06,13,19649
0.0007988315774127841,13,19699
0.03869174048304558,13,19749
0.0029995895456522703,13,19799
2.013938319578301e-05,13,19849
0.11782080680131912,13,19899
0.017144907265901566,13,19949
0.00030436785891652107,13,19999
0.00010721395665314049,13,20049
0.0008917693630792201,13,20099
0.05065182223916054,13,20149
6.517444853670895e-05,13,20199
0.008331742137670517,13,20249
0.003762433771044016,13,20299
0.0036880834959447384,13,20349
0.03130336478352547,13,20399
0.0001155788340838626,13,20449
0.0013742310693487525,13,20499
0.004291612189263105,13,20549
3.052790998481214e-05,13,20599
4.156801151111722e-05,13,20649
0.0018693471793085337,13,20699
0.08095131069421768,13,20749
0.0013830409152433276,13,20799
0.008352290838956833,13,20849
0.000596892146859318,13,20899
6.633287557633594e-05,13,20949
0.0018329056911170483,13,20999
0.001087377779185772,14,21049
0.0032104786951094866,14,21099
0.0006864243769086897,14,21149
0.0003528092638589442,14,21199
7.56674271542579e-05,14,21249
0.00011118351540062577,14,21299
2.356956247240305e-05,14,21349
0.04534729942679405,14,21399
0.0006358788232319057,14,21449
0.06232064962387085,14,21499
0.00013930595014244318,14,21549
0.016001442447304726,14,21599
0.01592620462179184,14,21649
0.08985564857721329,14,21699
0.0022546586114913225,14,21749
0.2646867036819458,14,21799
0.0015816689701750875,14,21849
0.007413648534566164,14,21899
0.09589015692472458,14,21949
0.02629495970904827,14,21999
8.176038681995124e-05,14,22049
0.0007126019918359816,14,22099
0.004658662248402834,14,22149
1.573063309479039e-05,14,22199
5.9819223679369316e-05,14,22249
0.024362480267882347,14,22299
1.4837174603599124e-05,14,22349
0.0034096138551831245,14,22399
0.12168814986944199,14,22449
0.00021431210916489363,14,22499
0.004909282550215721,15,22549
4.833369530388154e-05,15,22599
0.0005199442966841161,15,22649
0.0010963217355310917,15,22699
0.0003670864971354604,15,22749
0.0004043908847961575,15,22799
0.004627089016139507,15,22849
0.1258798986673355,15,22899
0.014413181692361832,15,22949
8.073106437223032e-05,15,22999
0.006667909678071737,15,23049
3.651380029623397e-05,15,23099
0.0005816200282424688,15,23149
4.219107358949259e-05,15,23199
0.005380033049732447,15,23249
0.0014408439164981246,15,23299
0.0006513636326417327,15,23349
0.00025077920872718096,15,23399
0.0005591468070633709,15,23449
0.0016492309514433146,15,23499
0.0017624559113755822,15,23549
0.0009999354369938374,15,23599
0.0007057686452753842,15,23649
0.1353112757205963,15,23699
0.028065847232937813,15,23749
0.0003403512528166175,15,23799
0.0008314684964716434,15,23849
0.00043323199497535825,15,23899
0.0007130285957828164,15,23949
2.8684339667961467e-06,15,23999
0.0014835111796855927,16,24049
0.0013535706093534827,16,24099
0.001674271305091679,16,24149
0.0010652504861354828,16,24199
6.95443814038299e-05,16,24249
0.0006152732530608773,16,24299
8.188330684788525e-05,16,24349
1.3987159036332741e-05,16,24399
0.0002635209239087999,16,24449
0.0017446691635996103,16,24499
1.6008214515750296e-05,16,24549
0.005895629990845919,16,24599
0.0038857029285281897,16,24649
2.8348433716018917e-06,16,24699
9.271970338886604e-05,16,24749
9.222308290190995e-05,16,24799
0.008146807551383972,16,24849
4.120573430554941e-05,16,24899
0.0011391359148547053,16,24949
0.01885407045483589,16,24999
0.029861096292734146,16,25049
0.03368363901972771,16,25099
7.954320608405396e-05,16,25149
0.004972175229340792,16,25199
0.0009238998754881322,16,25249
0.00046215535257942975,16,25299
0.1543411761522293,16,25349
0.01426366064697504,16,25399
0.016081392765045166,16,25449
0.1819671243429184,16,25499
0.0017513144994154572,17,25549
0.004001513123512268,17,25599
6.704246334265918e-05,17,25649
3.843128070002422e-05,17,25699
0.0039297472685575485,17,25749
0.0016062490176409483,17,25799
0.0008023344562388957,17,25849
0.09440039843320847,17,25899
0.016336631029844284,17,25949
0.04090719297528267,17,25999
0.010317858308553696,17,26049
5.346466787159443e-05,17,26099
0.00013876374578103423,17,26149
0.009072813205420971,17,26199
0.0003222309169359505,17,26249
0.0004290981451049447,17,26299
5.986321866657818e-06,17,26349
0.050278618931770325,17,26399
0.001477105775848031,17,26449
3.606002564993105e-06,17,26499
0.0033598528243601322,17,26549
3.664717951323837e-05,17,26599
2.3387578039546497e-05,17,26649
0.23353612422943115,17,26699
0.025370674207806587,17,26749
0.004507078789174557,17,26799
